fixNum_f,numSaccs_f,trialNum_f,rawTrialNum_f,rewardedSacc_f,saccPeakVel_f,expectedPeakVel_f,t_fix_f,t_sacc_f,x_targ_f,y_targ_f,x_dist_f,y_dist_f,x_curFix_f,x_oneFixAhead_f,y_curFix_f,y_oneFixAhead_f
4,10,980,2170,0,147.995742797852,139.567398071289,13712442,13712663,-20.7632809216433,14.751640565711,20.6707941469367,-8.92497375919189,8.15059185028076,5.16190481185913,6.07397508621216,4.23174619674683
5,10,980,2170,0,166.893615722656,181.44645690918,13712712,13712936,-20.7632809216433,14.751640565711,20.6707941469367,-8.92497375919189,5.0709810256958,3.99523830413818,4.35808420181274,8.9984130859375
6,10,980,2170,0,725.30810546875,677.585144042969,13713003,13713176,-20.7632809216433,14.751640565711,20.6707941469367,-8.92497375919189,3.63859176635742,-16.7380962371826,8.62866687774658,5.9984130859375
7,10,980,2170,1,242.506866455078,263.690551757813,13713299,13713505,-20.7632809216433,14.751640565711,20.6707941469367,-8.92497375919189,-16.7753105163574,-17.6714286804199,6.37624597549438,12.798412322998
8,10,980,2170,0,184.520706176758,197.442138671875,13713563,13714257,-20.7632809216433,14.751640565711,20.6707941469367,-8.92497375919189,-17.6156387329102,-22.4047622680664,12.8049020767212,13.9984121322632
9,10,980,2170,0,616.301208496094,762.788757324219,13714326,13714583,-20.7632809216433,14.751640565711,20.6707941469367,-8.92497375919189,-21.9962024688721,-4.77142858505249,14.244327545166,-1.73492062091827
10,10,980,2170,0,485.774719238281,466.420532226563,13714693,13714957,-20.7632809216433,14.751640565711,20.6707941469367,-8.92497375919189,-4.94592475891113,8.62857151031494,-0.826965987682343,0.231746003031731
1,4,981,2171,0,414.025787353516,424.464294433594,13719956,13720188,-20.7632809216433,8.83248698448524,8.83248698448524,2.91333340325953,-1.05447447299957,10.0619049072266,3.11838436126709,4.36507940292358
2,4,981,2171,0,861.573364257813,857.56591796875,13720267,13720959,-20.7632809216433,8.83248698448524,8.83248698448524,2.91333340325953,10.0393724441528,-16.9380950927734,4.83328866958618,6.46507978439331
3,4,981,2171,0,101.647102355957,98.336799621582,13721047,13721231,-20.7632809216433,8.83248698448524,8.83248698448524,2.91333340325953,-16.2279529571533,-18.3047618865967,6.9103684425354,8.13174629211426
4,4,981,2171,0,130.990325927734,128.910598754883,13721280,13721666,-20.7632809216433,8.83248698448524,8.83248698448524,2.91333340325953,-18.0817050933838,-21.204761505127,8.14392566680908,7.09841299057007
